Date	LAE01 mm	LAE03 mm
19/08/2002	0.0655812	-0.033281084
20/08/2002	0.0527436	0.011363698
21/08/2002	0.0502884	0.074400046
22/08/2002	0.0435384	-0.01350798
23/08/2002	0.0349488	-0.041800882
24/08/2002	0.0281808	0.017096038
25/08/2002	0.0261756	0.050971072
26/08/2002	0.0231876	0.009953619
27/08/2002	0.0196938	-0.008968495
28/08/2002	0.0156312	-0.011813277
29/08/2002	0.0131508	-0.00819063
30/08/2002	0.010935	0.202678066
31/08/2002	0.0180198	-0.023635174
01/09/2002	0.0145854	-0.080592906
02/09/2002	0.0098478	-0.046903441
03/09/2002	0.008388	0.195823114
04/09/2002	0.0130824	1.317924427
05/09/2002	0.1240992	0.473655262
06/09/2002	0.1362456	0.050050064
07/09/2002	0.1543104	0.434946476
08/09/2002	0.2562084	0.814937545
09/09/2002	0.3177234	0.664248356
10/09/2002	0.3187836	0.325938527
11/09/2002	0.2894436	0.238895019
12/09/2002	0.2773278	0.263990619
13/09/2002	0.2589012	0.060461851
14/09/2002	0.1997406	-0.076728075
15/09/2002	0.17586	0.143372824
16/09/2002	0.179955	0.161130503
17/09/2002	0.1543266	-0.030249946
18/09/2002	0.1312704	-0.046193197
19/09/2002	0.1123902	-0.063324341
20/09/2002	0.0961668	-0.011411519
21/09/2002	0.0898128	-0.003899894
22/09/2002	0.0777762	-0.042601335
23/09/2002	0.0698004	-0.018071505
24/09/2002	0.0642528	0.095067756
25/09/2002	0.065709	-0.13126898
26/09/2002	0.0582192	-0.030018318
27/09/2002	0.0533106	0.043926436
28/09/2002	0.0548208	0.088078497
29/09/2002	0.0523656	0.071489048
30/09/2002	0.0491544	0.078849104
01/10/2002	0.0488142	0.091840132
02/10/2002	0.0481338	0.113538573
03/10/2002	0.0491544	0.338396402
04/10/2002	0.0727056	0.100932047
05/10/2002	0.0910548	0.036404024
06/10/2002	0.0993942	0.205911005
07/10/2002	0.103968	0.078985706
08/10/2002	0.103968	0.037548317
09/10/2002	0.0934758	0.018967597
10/10/2002	0.0910548	0.078435909
11/10/2002	0.0910548	0.101503861
12/10/2002	0.0910548	0.098484167
13/10/2002	0.0910548	0.095637427
14/10/2002	0.0910548	0.166423439
15/10/2002	0.1020852	0.190540588
16/10/2002	0.103968	0.051969219
17/10/2002	0.093744	0.098461969
18/10/2002	0.103968	0.095921865
19/10/2002	0.103968	0.069317147
20/10/2002	0.098856	0.014977521
21/10/2002	0.0910548	0.117441045
22/10/2002	0.1020834	1.32483221
23/10/2002	0.3666924	0.682384571
24/10/2002	0.5724018	-0.450710275
25/10/2002	0.6277176	4.327560604
26/10/2002	3.4627518	8.069929042
27/10/2002	5.8654062	6.494809991
28/10/2002	4.588731	3.57642701
29/10/2002	3.4017354	2.470508547
30/10/2002	2.61	1.441615453
31/10/2002	2.0562984	1.072237058
01/11/2002	1.6380972	0.777627253
02/11/2002	1.320183	0.587112298
03/11/2002	1.0876302	0.472293906
04/11/2002	0.9100404	0.386808611
05/11/2002	0.7743474	0.351724922
06/11/2002	0.678456	0.406335867
07/11/2002	0.6311826	0.115383401
08/11/2002	0.5700618	0.453546034
09/11/2002	0.5692806	0.229100381
10/11/2002	0.5305464	0.326157442
11/11/2002	0.4784598	0.343574268
12/11/2002	0.4697262	0.467556807
13/11/2002	0.489555	0.148098575
14/11/2002	0.4593222	0.527221791
15/11/2002	0.5066568	0.301754863
16/11/2002	0.4784598	0.316872588
17/11/2002	0.438003	0.297095324
18/11/2002	0.4199598	0.293192729
19/11/2002	0.3874968	0.210677699
20/11/2002	0.3553938	0.217626756
21/11/2002	0.3382524	0.234427367
22/11/2002	0.3187836	0.275277307
23/11/2002	0.3204522	0.507080137
24/11/2002	0.3711222	0.10130476
25/11/2002	0.4097592	0.242682189
26/11/2002	0.3948156	0.301446672
27/11/2002	0.3722994	0.263284695
28/11/2002	0.3536442	0.428481726
29/11/2002	0.3909024	0.617795541
30/11/2002	0.4314348	-0.018197866
01/12/2002	0.4186836	0.174262614
02/12/2002	0.4199598	0.327879739
03/12/2002	0.4027464	0.334438232
04/12/2002	0.4199598	0.414073068
05/12/2002	0.4199598	0.26328231
06/12/2002	0.4027464	0.313754544
07/12/2002	0.396036	0.31599975
08/12/2002	0.3734658	0.277600533
09/12/2002	0.3588912	0.288053488
10/12/2002	0.345483	0.273995737
11/12/2002	0.331578	0.259374733
12/12/2002	0.3187836	0.29170219
13/12/2002	0.3187836	0.277922023
14/12/2002	0.302355	0.236261396
15/12/2002	0.2954664	0.230570446
16/12/2002	0.2954664	0.186498567
17/12/2002	0.293346	0.294993552
18/12/2002	0.293346	0.2623774
19/12/2002	0.2807442	0.213570849
20/12/2002	0.2711682	0.232613723
21/12/2002	0.2667582	0.183712674
22/12/2002	0.2461806	0.178730807
23/12/2002	0.2461806	0.258570433
24/12/2002	0.2461806	0.240367203
25/12/2002	0.2430054	0.083310835
26/12/2002	0.2244132	0.189096035
27/12/2002	0.245196	0.346481429
28/12/2002	0.3234186	-0.00512419
29/12/2002	0.3658878	0.264012737
30/12/2002	0.3734658	0.399574515
31/12/2002	0.3682188	0.29785053
01/01/2003	0.345483	0.290331762
02/01/2003	0.345483	0.351798337
03/01/2003	0.345483	0.08052919
04/01/2003	0.345483	0.362870547
05/01/2003	0.345483	0.296437287
06/01/2003	0.345483	0.298474516
07/01/2003	0.3260142	0.253530917
08/01/2003	0.3187836	0.310332444
09/01/2003	0.3187836	0.334827414
10/01/2003	0.3187836	0.334827414
11/01/2003	0.3187836	0.259177455
12/01/2003	0.2970558	0.223115569
13/01/2003	0.293346	0.29486902
14/01/2003	0.293346	0.287535447
15/01/2003	0.2847762	0.2102161
16/01/2003	0.2691504	0.224773993
17/01/2003	0.2691504	0.273473866
18/01/2003	0.2610162	0.19983382
19/01/2003	0.2466594	0.365431422
20/01/2003	0.2895984	-1.029380353
21/01/2003	0.3458844	0.1444085
22/01/2003	0.4193496	0.782017184
23/01/2003	0.4606254	0.612897859
24/01/2003	0.465282	0.570281414
25/01/2003	0.4909428	0.604555438
26/01/2003	0.4985712	0.543718302
27/01/2003	0.4985712	0.523663405
28/01/2003	0.4985712	0.523663405
29/01/2003	0.4985712	0.523663405
30/01/2003	0.4985712	0.523663405
31/01/2003	0.4985712	0.523663405
01/02/2003	0.4985712	0.559279734
02/02/2003	0.5122908	0.505794704
03/02/2003	0.553509	0.169955358
04/02/2003	0.5692806	0.636407074
05/02/2003	0.5692806	0.559455893
06/02/2003	0.553509	0.492457681
07/02/2003	0.533232	0.509635766
08/02/2003	0.533232	0.554616198
09/02/2003	0.5310666	0.286195157
10/02/2003	0.4985712	0.44020821
11/02/2003	0.4985712	0.447953534
12/02/2003	0.4701366	0.270321555
13/02/2003	0.4174614	0.131232954
14/02/2003	0.3647214	0.162048618
15/02/2003	0.345483	0.270315043
16/02/2003	0.3360276	0.264048273
17/02/2003	0.3187836	0.276935577
18/02/2003	0.3187836	0.266695025
19/02/2003	0.2991744	0.225340795
20/02/2003	0.293346	0.28735145
21/02/2003	0.293346	0.232472166
22/02/2003	0.2726802	0.19751133
23/02/2003	0.2691504	0.208845297
24/02/2003	0.253359	0.177228788
25/02/2003	0.2461806	0.230285115
26/02/2003	0.2461806	0.21658448
27/02/2003	0.2357496	0.158731439
28/02/2003	0.2244132	-0.131078095
01/03/2003	0.155709	-0.141265026
02/03/2003	0.1586178	0.281537169
03/03/2003	0.1786932	0.314736506
04/03/2003	0.1844064	0.260416179
05/03/2003	0.1929042	0.348284186
06/03/2003	0.2194398	0.049583694
07/03/2003	0.2754288	-0.123655248
08/03/2003	0.3129534	0.544545861
09/03/2003	0.33714	0.462990118
10/03/2003	0.345483	0.296412713
11/03/2003	0.345483	0.362870547
12/03/2003	0.345483	0.362870547
13/03/2003	0.345483	0.302214329
14/03/2003	0.3271266	0.254699302
15/03/2003	0.3187836	0.306592631
16/03/2003	0.3187836	0.334827414
17/03/2003	0.3187836	0.334827414
18/03/2003	0.3187836	0.38535051
19/03/2003	0.3338028	0.469054604
20/03/2003	0.3542274	0.542417076
21/03/2003	0.3874968	0.607053426
22/03/2003	0.4199598	0.585824376
23/03/2003	0.4353426	0.613372176
24/03/2003	0.4742982	0.911972193
25/03/2003	0.596034	1.325159507
26/03/2003	0.7770168	1.781777513
27/03/2003	1.0886148	2.575709175
28/03/2003	1.6862346	3.171378902
29/03/2003	2.143404	2.866217469
30/03/2003	2.2052556	2.248970244
31/03/2003	2.0703636	1.87525969
01/04/2003	1.9358802	1.770214286
02/04/2003	1.8397134	1.287033072
03/04/2003	1.676979	1.475404556
04/04/2003	1.6119576	1.745617728
05/04/2003	1.6928856	1.911305546
06/04/2003	1.7087922	1.668751862
07/04/2003	1.5952932	1.33512162
08/04/2003	1.4515272	1.155835175
09/04/2003	1.3292262	1.137647792
10/04/2003	1.269189	1.336265411
11/04/2003	1.3253472	1.495656206
12/04/2003	1.3429332	0.935796073
13/04/2003	1.2484062	1.267158549
14/04/2003	1.301742	1.882264687
15/04/2003	1.605807	2.842114246
16/04/2003	2.1963402	4.186614127
17/04/2003	3.4060518	5.951772962
18/04/2003	5.778765	9.270262199
19/04/2003	8.9163036	12.11066321
20/04/2003	10.1339622	11.25201759
21/04/2003	9.8553852	9.603755235
22/04/2003	8.808678	8.268920932
23/04/2003	8.1595602	8.025407414
24/04/2003	7.846182	6.963509751
25/04/2003	6.1025634	4.944765572
26/04/2003	5.501943	5.283402135
27/04/2003	5.324895	4.262999614
28/04/2003	4.5881352	4.20852748
29/04/2003	4.800618	5.667841461
30/04/2003	5.7515346	7.010426641
01/05/2003	6.8675958	7.938304657
02/05/2003	6.9552504	6.712218606
03/05/2003	5.9916564	4.76131855
04/05/2003	4.631742	3.035607807
05/05/2003	4.0629978	4.928457985
06/05/2003	5.5593324	7.462154171
07/05/2003	6.4069218	7.261679999
08/05/2003	6.2806302	6.031711989
09/05/2003	5.5085364	5.28274151
10/05/2003	5.4336186	5.24488191
11/05/2003	4.7638764	6.292227209
12/05/2003	7.3725678	12.91092151
13/05/2003	14.0333508	16.13150626
14/05/2003	11.5283916	8.033422424
15/05/2003	8.0006796	4.77290881
16/05/2003	5.5406628	3.479593804
17/05/2003	4.3448004	3.644764811
18/05/2003	3.479661	3.363202347
19/05/2003	3.2625864	2.816385964
20/05/2003	3.8486538	4.989988354
21/05/2003	5.4227016	6.413659119
22/05/2003	4.8988278	4.143086804
23/05/2003	3.8680164	3.918226867
24/05/2003	4.6250478	4.566138278
25/05/2003	4.8166038	5.605835645
26/05/2003	5.8432536	5.965662292
27/05/2003	5.0356062	3.899486113
28/05/2003	3.713751	2.683900398
29/05/2003	2.7252036	1.902401164
30/05/2003	2.0867778	1.01944092
31/05/2003	1.5923178	0.597068767
01/06/2003	1.201428	0.270576715
02/06/2003	0.8934678	0.17140404
03/06/2003	0.7151904	0.233425068
04/06/2003	0.60138	0.867073155
05/06/2003	0.7836156	2.062701563
06/06/2003	1.2051972	1.511681082
07/06/2003	1.1778426	1.050259141
08/06/2003	1.0232262	0.548671277
09/06/2003	0.817182	0.271979647
10/06/2003	0.7286544	0.718728847
11/06/2003	0.7466094	0.858049255
12/06/2003	0.7207614	0.590073722
13/06/2003	0.6292584	0.389610812
14/06/2003	0.5627556	0.327581456
15/06/2003	0.484632	0.225389512
16/06/2003	0.4250592	0.129242131
17/06/2003	0.3464406	0.003042184
18/06/2003	0.2865726	0.046151158
19/06/2003	0.2484198	-0.061908282
20/06/2003	0.1835946	-0.191744871
21/06/2003	0.1432746	0.025628946
22/06/2003	0.1417626	0.239420019
23/06/2003	0.1688418	1.17771027
24/06/2003	0.3756996	0.638072946
25/06/2003	0.558657	1.281783028
26/06/2003	0.5950314	0.734442576
27/06/2003	0.5520654	0.462730803
28/06/2003	0.4974408	0.378006911
29/06/2003	0.4487058	0.321733906
30/06/2003	0.4072086	0.340807971
01/07/2003	0.3854664	1.636204631
02/07/2003	0.9199692	2.463754984
03/07/2003	1.8180324	3.344217752
04/07/2003	1.9854486	2.157130925
05/07/2003	1.7812026	1.124655578
06/07/2003	1.4469408	0.71130213
07/07/2003	1.1208672	0.527516249
08/07/2003	0.958293	0.644400837
09/07/2003	0.9373428	0.574657449
10/07/2003	0.8699346	0.530956515
11/07/2003	0.780282	0.86611412
12/07/2003	0.8397324	0.556368122
13/07/2003	0.760338	0.471381737
14/07/2003	0.6265314	0.225944352
15/07/2003	0.5095404	0.031946977
16/07/2003	0.378225	0.038103321
17/07/2003	0.3390336	0.332503822
18/07/2003	0.3295116	0.258769781
19/07/2003	0.3407706	0.196630995
20/07/2003	0.3273138	0.546989732
21/07/2003	0.362682	1.044846238
22/07/2003	0.514395	0.498853867
23/07/2003	0.4834854	0.494816062
24/07/2003	0.4683672	1.399077092
25/07/2003	0.8788932	4.017155257
26/07/2003	3.687966	6.427136645
27/07/2003	4.2145002	4.279685747
28/07/2003	3.3956262	2.71854294
29/07/2003	2.564739	1.267877403
30/07/2003	1.859463	0.607684289
31/07/2003	1.3415976	0.242729628
01/08/2003	0.9701082	0.169903162
02/08/2003	0.789381	0.004437207
03/08/2003	0.5872896	-0.059874169
04/08/2003	0.455949	-0.065496672
05/08/2003	0.35217	-0.024440521
06/08/2003	0.2951424	0.020802087
07/08/2003	0.2401038	-0.055965938
08/08/2003	0.1860498	-0.168210772
09/08/2003	0.1361808	-0.128030595
10/08/2003	0.1122516	-0.009976705
11/08/2003	0.093249	0.073463397
12/08/2003	0.089847	1.333840343
13/08/2003	0.3381624	5.97055645
14/08/2003	3.5744814	7.258925954
15/08/2003	5.2609176	5.028978233
16/08/2003	3.9439278	2.866335777
17/08/2003	2.8035252	1.769413306
18/08/2003	2.0191968	0.892063238
19/08/2003	1.5944958	0.810108951
20/08/2003	1.277991	0.617652764
21/08/2003	1.0416996	0.871881435
22/08/2003	1.0857744	1.232055768
23/08/2003	1.1801898	0.974490571
24/08/2003	1.055124	0.779187148
25/08/2003	0.9200502	0.503049835
26/08/2003	0.7611732	0.289766601
27/08/2003	0.6565284	0.344433163
28/08/2003	0.5795424	0.164764701
29/08/2003	0.4762512	0.05158371
30/08/2003	0.3858012	0.087893094
31/08/2003	0.3457782	0.10782807
01/09/2003	0.2911356	-0.004719692
02/09/2003	0.2467836	-0.048324495
03/09/2003	0.2025252	-0.140412677
04/09/2003	0.1539918	-0.118919421
05/09/2003	0.129843	-0.077278563
06/09/2003	0.1046124	0.283266948
07/09/2003	0.1472562	0.763146878
08/09/2003	0.2051154	-0.440633326
09/09/2003	0.1892862	0.009891517
10/09/2003	0.1608084	0.016904098
11/09/2003	0.1412658	-0.000358082
12/09/2003	0.1200942	0.308105658
13/09/2003	0.1619622	0.509583726
14/09/2003	0.1699812	0.18994516
15/09/2003	0.1498392	0.064235775
16/09/2003	0.133524	0.020883919
17/09/2003	0.1161648	0.047327468
18/09/2003	0.1144674	0.238027342
19/09/2003	0.1233054	0.284189508
20/09/2003	0.1297764	0.293253099
21/09/2003	0.1452816	0.386849135
22/09/2003	0.2185344	3.649794857
23/09/2003	1.7123958	4.343905779
24/09/2003	2.7869022	3.817897607
25/09/2003	2.4851628	1.943245803
26/09/2003	2.0777166	1.430412836
27/09/2003	1.7530434	1.028345784
28/09/2003	1.4644512	0.800087625
29/09/2003	1.2133206	0.625240721
30/09/2003	1.0263546	0.606212514
01/10/2003	0.9119016	0.587396254
02/10/2003	0.8085456	0.526503058
03/10/2003	0.7314498	0.312333273
04/10/2003	0.6492996	0.352271093
05/10/2003	0.5771124	0.287793468
06/10/2003	0.514458	2.091422973
07/10/2003	1.4515578	3.871498557
08/10/2003	2.9974482	4.800411959
09/10/2003	2.9371284	2.590667961
10/10/2003	2.4723558	1.746101311
11/10/2003	2.078235	1.119657657
12/10/2003	1.7279262	0.986986948
13/10/2003	1.408824	0.68076459
14/10/2003	1.158669	0.51401585
15/10/2003	0.9627228	0.41218149
16/10/2003	0.817182	0.346905136
17/10/2003	0.6993414	0.219186343
18/10/2003	0.6133032	0.293435694
19/10/2003	0.5467788	0.240975385
20/10/2003	0.4791816	0.186390188
21/10/2003	0.4276098	-0.206941473
22/10/2003	0.3923766	0.166374588
23/10/2003	0.3468906	0.119634944
24/10/2003	0.316134	0.115042346
25/10/2003	0.2837682	0.07618826
26/10/2003	0.2552724	0.110510377
27/10/2003	0.2425518	0.139616742
28/10/2003	0.2266794	0.217116058
29/10/2003	0.2244132	0.226222299
30/10/2003	0.2244132	0.019799422
31/10/2003	0.2244132	0.333871054
01/11/2003	0.2485224	0.269658233
02/11/2003	0.2970558	0.836454177
03/11/2003	0.559656	3.069178811
04/11/2003	1.540674	4.074944979
05/11/2003	2.153313	3.043645496
06/11/2003	2.1900924	2.435183388
07/11/2003	2.2779144	2.360159572
08/11/2003	2.1604806	1.831387744
09/11/2003	1.8883998	1.313182595
10/11/2003	1.600443	0.989180735
11/11/2003	1.3588596	0.824210217
12/11/2003	1.1791998	0.738238771
13/11/2003	1.0416996	0.564292492
14/11/2003	0.9271404	0.739577211
15/11/2003	0.9116784	0.669197909
16/11/2003	0.9116784	0.688220778
17/11/2003	0.8680086	0.709970404
18/11/2003	0.8054064	0.629193049
19/11/2003	0.7574814	0.530989215
20/11/2003	0.7007166	0.47498224
21/11/2003	0.6360408	0.401342762
22/11/2003	0.5825466	0.453810306
23/11/2003	0.56853	0.434196123
24/11/2003	0.5166234	0.302161818
25/11/2003	0.4742982	0.355252747
26/11/2003	0.4626216	0.461873672
27/11/2003	0.4964904	-0.286406723
28/11/2003	0.4937166	0.287934503
29/11/2003	0.4742982	0.588458264
30/11/2003	0.623088	2.85509219
01/12/2003	2.0944782	4.318360575
02/12/2003	3.3806196	4.490413526
03/12/2003	3.308319	3.01596693
04/12/2003	2.8618434	2.198352129
05/12/2003	2.4409458	1.77686438
06/12/2003	2.0884446	1.4023653
07/12/2003	1.7379936	1.033594349
08/12/2003	1.4511744	0.809097828
09/12/2003	1.2203316	0.649173311
10/12/2003	1.0375956	0.566226024
11/12/2003	0.9079866	0.516485374
12/12/2003	0.7984512	0.603543776
13/12/2003	0.785187	0.112716326
14/12/2003	0.7261056	0.29338635
15/12/2003	0.642159	0.283669223
16/12/2003	0.553509	0.213662571
17/12/2003	0.4910292	0.265695701
18/12/2003	0.457326	0.322362155
19/12/2003	0.4333464	0.388054636
20/12/2003	0.4333464	0.455155956
21/12/2003	0.4333464	0.398184247
22/12/2003	0.4135842	0.27194562
23/12/2003	0.3784266	0.21036219
24/12/2003	0.3524796	0.188540551
25/12/2003	0.3237894	0.215975344
26/12/2003	0.3151008	0.571884578
27/12/2003	0.3997998	0.085159551
28/12/2003	0.4353426	0.010871252
29/12/2003	0.4212342	0.302062015
30/12/2003	0.3874968	0.214434518
31/12/2003	0.3577266	0.175592805
01/01/2004	0.3249018	0.207531257
02/01/2004	0.3171942	0.212447695
03/01/2004	0.293346	0.224647423
04/01/2004	0.293346	0.234460928
05/01/2004	0.2746962	0.259859542
06/01/2004	0.2854098	0.096930217
07/01/2004	0.3187836	0.03717169
08/01/2004	0.3187836	0.255403558
09/01/2004	0.2959956	0.210929801
10/01/2004	0.293346	0.434389841
11/01/2004	0.337716	0.267725861
12/01/2004	0.4333464	-0.575716677
13/01/2004	0.4353426	0.370567865
14/01/2004	0.4340124	0.406210345
15/01/2004	0.4237848	0.337949491
16/01/2004	0.3972564	0.217323048
17/01/2004	0.3577266	0.142404911
18/01/2004	0.3237894	0.144028478
19/01/2004	0.2992788	0.188484782
20/01/2004	0.287802	0.087483881
21/01/2004	0.261972	0.117355934
22/01/2004	0.2461806	0.195162532
23/01/2004	0.245727	0.343546831
24/01/2004	0.2711826	0.555334136
25/01/2004	0.3210084	-0.274752986
26/01/2004	0.3055338	0.202642054
27/01/2004	0.2872962	0.305453109
28/01/2004	0.3097746	0.407037579
29/01/2004	0.3781944	0.084299874
30/01/2004	0.4059342	0.323800195
31/01/2004	0.4333464	-0.223832665
01/02/2004	0.4333464	0.455155956
02/02/2004	0.4333464	0.139931736
03/02/2004	0.4199598	0.014491351
04/02/2004	0.4027464	0.372533006
05/02/2004	0.4027464	0.488338135
06/02/2004	0.4212342	0.540773331
07/02/2004	0.4366728	0.565674623
08/02/2004	0.465282	0.534947522
09/02/2004	0.465282	0.488698818
10/02/2004	0.465282	0.488698818
11/02/2004	0.465282	0.466554398
12/02/2004	0.465282	0.094106405
13/02/2004	0.4526406	0.386518579
14/02/2004	0.4333464	0.400998923
15/02/2004	0.4333464	0.401906168
16/02/2004	0.4148586	0.3047329
17/02/2004	0.3887154	0.256387112
18/02/2004	0.3647214	0.247384206
19/02/2004	0.345483	0.240657988
20/02/2004	0.3271266	0.254699302
21/02/2004	0.3187836	0.306592631
22/02/2004	0.3187836	0.329291309
23/02/2004	0.3187836	0.329399053
24/02/2004	0.3171942	0.244267499
25/02/2004	0.293346	0.224647423
26/02/2004	0.293346	0.224907528
27/02/2004	0.2706624	0.195391978
28/02/2004	0.2691504	0.234999462
29/02/2004	0.2581434	0.182253979
01/03/2004	0.2461806	0.191746072
02/03/2004	0.241191	0.168048359
03/03/2004	0.2244132	0.166774013
04/03/2004	0.2244132	0.308286258
05/03/2004	0.2420982	0.2750852
06/03/2004	0.229401	0.11154535
07/03/2004	0.2111184	0.112058269
08/03/2004	0.2038284	0.128962152
09/03/2004	0.1920942	0.11288409
10/03/2004	0.1844064	0.157873483
11/03/2004	0.1844064	0.193687247
12/03/2004	0.1844064	0.106717037
13/03/2004	0.1665054	0.169485636
14/03/2004	0.1832634	-0.047661466
15/03/2004	0.2124774	0.41622769
16/03/2004	0.2321226	-0.025579767
17/03/2004	0.2476152	0.48928088
18/03/2004	0.2927268	1.010604795
19/03/2004	0.4565142	1.369935535
20/03/2004	0.7698348	1.529715544
21/03/2004	0.9262098	1.414179547
22/03/2004	1.0065474	1.16809296
23/03/2004	0.9885474	0.826181863
24/03/2004	0.9643878	0.87592854
25/03/2004	0.9270774	0.853082036
26/03/2004	0.9006732	0.783019867
27/03/2004	0.8397324	0.720608733
28/03/2004	0.8156556	0.810029713
29/03/2004	0.8156556	0.901835544
30/03/2004	0.8389278	1.294426699
31/03/2004	1.0359882	2.075339631
01/04/2004	1.439523	2.513106395
02/04/2004	1.7178912	2.293136052
03/04/2004	1.8149472	2.101720803
04/04/2004	1.8773982	2.66934051
05/04/2004	2.7860112	3.660221214
06/04/2004	4.1243418	5.117417704
07/04/2004	4.3714278	4.393622038
08/04/2004	3.8500272	3.559904656
09/04/2004	3.6770058	3.809044683
10/04/2004	3.751866	4.354353298
11/04/2004	3.5726346	3.878356978
12/04/2004	3.2925744	3.159605007
13/04/2004	3.2020434	3.630377444
14/04/2004	3.6044064	4.720296235
15/04/2004	5.1010614	8.084965004
16/04/2004	8.4117312	10.87718515
17/04/2004	8.2642428	9.457111676
18/04/2004	9.6410412	12.43395005
19/04/2004	12.1446198	13.69166735
20/04/2004	11.510433	14.13897216
21/04/2004	17.2926126	19.53606063
22/04/2004	13.9462614	9.730315617
23/04/2004	8.5266648	4.818218975
24/04/2004	6.8822316	6.65154848
25/04/2004	7.5250458	10.09668879
26/04/2004	10.731888	11.7472357
27/04/2004	9.3244752	7.712208748
28/04/2004	7.3952532	5.688120588
29/04/2004	6.2098524	4.961514966
30/04/2004	5.0799528	4.050430848
01/05/2004	4.249917	3.998606172
02/05/2004	3.664773	3.621389736
03/05/2004	3.2439438	2.958012871
04/05/2004	3.0603114	4.563649103
05/05/2004	5.8927392	9.801324384
06/05/2004	12.166929	13.8944889
07/05/2004	9.2018952	5.355401888
08/05/2004	5.534136	2.422269107
09/05/2004	3.8827584	2.685970792
10/05/2004	2.8809378	2.059122412
11/05/2004	2.1726792	1.027741161
12/05/2004	1.6768332	0.778654081
13/05/2004	1.340937	0.559376794
14/05/2004	1.0678518	0.416146384
15/05/2004	0.883341	0.422423459
16/05/2004	0.7676676	0.34718631
17/05/2004	0.6320466	0.08860868
18/05/2004	0.4853844	0.088593284
19/05/2004	0.435816	0.151025777
20/05/2004	0.3549996	0.00894516
21/05/2004	0.3036132	-0.115429245
22/05/2004	0.226449	-0.238780507
23/05/2004	0.1789776	-0.017577239
24/05/2004	0.1761444	0.114909716
25/05/2004	0.1540386	0.006581566
26/05/2004	0.1349514	0.038773268
27/05/2004	0.1254006	-0.087231189
28/05/2004	0.0922356	-0.197881609
29/05/2004	0.0708534	-0.028528928
30/05/2004	0.071487	0.047321873
31/05/2004	0.061587	-0.003199513
01/06/2004	0.055539	-0.003899124
02/06/2004	0.0461664	-0.040561577
03/06/2004	0.0380286	-0.139702437
04/06/2004	0.0241506	-0.101527577
05/06/2004	0.0213606	-0.056033989
06/06/2004	0.0152118	-0.10083733
07/06/2004	0.0112248	0.030490775
08/06/2004	0.0116874	0.064630801
09/06/2004	0.0129762	0.313299308
10/06/2004	0.0236952	-0.079418984
11/06/2004	0.0211734	0.042723669
12/06/2004	0.0194904	-0.021570321
13/06/2004	0.0150858	-0.135622609
14/06/2004	0.0082116	-0.149191718
15/06/2004	0.0053658	-0.08921643
16/06/2004	0.0032994	-0.104203077
17/06/2004	0.0018666	0.032324331
18/06/2004	0.0025884	0.674247415
19/06/2004	0.0293706	0.034569802
20/06/2004	0.0885996	0.717112907
21/06/2004	0.2100222	1.387836484
22/06/2004	0.3319722	1.05516191
23/06/2004	0.3923766	1.192589958
24/06/2004	0.5925942	2.516455463
25/06/2004	1.3014324	2.59889959
26/06/2004	1.7921682	2.382712619
27/06/2004	1.871676	2.227805843
28/06/2004	1.9588806	3.337926557
29/06/2004	3.0693276	4.312711192
30/06/2004	3.1222332	2.87192863
01/07/2004	2.5532082	2.126971947
02/07/2004	2.5560738	2.276251224
03/07/2004	2.5988346	2.423676696
04/07/2004	2.1967002	1.627909486
05/07/2004	1.9030086	1.94124141
06/07/2004	2.0725362	2.86542161
07/07/2004	2.4697062	2.950426517
08/07/2004	2.3412564	1.886436567
09/07/2004	1.8755154	1.178799813
10/07/2004	1.5843582	0.829200166
11/07/2004	1.2970494	0.964345084
12/07/2004	1.2321396	1.470966316
13/07/2004	1.4652198	1.602960171
14/07/2004	1.4515254	1.243616818
15/07/2004	1.2373416	0.702639474
16/07/2004	1.0437048	0.517647979
17/07/2004	0.8519814	0.808429436
18/07/2004	0.9442458	2.057235032
19/07/2004	1.6291422	2.518263744
20/07/2004	1.8548334	2.004535193
21/07/2004	1.6007256	1.043025652
22/07/2004	1.3061988	0.771548078
23/07/2004	1.1178558	0.760082106
24/07/2004	1.1891214	1.961030135
25/07/2004	1.597113	1.988335946
26/07/2004	1.5222708	1.242333829
27/07/2004	1.2851046	0.68696912
28/07/2004	1.0306044	0.397312452
29/07/2004	0.8245494	0.213113896
30/07/2004	0.6369084	0.039472596
31/07/2004	0.4929858	0.104392005
01/08/2004	0.4283856	0.149206187
02/08/2004	0.3497328	-0.051341887
03/08/2004	0.2642526	0.755771034
04/08/2004	0.4688604	0.623165919
05/08/2004	0.6840162	-0.706584308
06/08/2004	0.8035434	0.907822417
07/08/2004	0.7469154	0.489863659
08/08/2004	0.608139	0.148715354
09/08/2004	0.4841676	0.123129776
10/08/2004	0.4134168	0.070444347
11/08/2004	0.3191256	-0.033646578
12/08/2004	0.2624058	-0.014398225
13/08/2004	0.2091906	0.077077636
14/08/2004	0.1956978	-0.046443605
15/08/2004	0.1383246	-0.245243192
16/08/2004	0.103149	0.014260097
17/08/2004	0.1054206	-0.221657859
18/08/2004	0.097596	0.82584469
19/08/2004	0.2546766	1.599296313
20/08/2004	0.740952	1.963188778
21/08/2004	1.238517	2.366592082
22/08/2004	1.334124	1.374373668
23/08/2004	1.2020616	0.66402489
24/08/2004	1.0045404	0.639880618
25/08/2004	0.9242532	0.718375078
26/08/2004	0.8701866	0.571801707
